,dblabel,coordinates,lat,lon,image_id,views
163,275,"(((-157.847212, 21.301772), (-157.846917, 21.301285999999998), (-157.846881, 21.301294), (-157.84666399999998, 21.301382999999998), (-157.846687, 21.301385999999997), (-157.84671200000003, 21.301391), (-157.846745, 21.301308), (-157.846856, 21.301327), (-157.8468, 21.301261), (-157.847098, 21.301385999999997), (-157.84713100000002, 21.301610999999998), (-157.847139, 21.301610999999998), (-157.847245, 21.301707999999998), (-157.847245, 21.301707999999998), (-157.847298, 21.301961), (-157.84729199999998, 21.301961), (-157.847284, 21.30195), (-157.84728700000002, 21.301919), (-157.847281, 21.301910999999997), (-157.847203, 21.301838), (-157.847262, 21.301876999999998), (-157.847217, 21.301769), (-157.84721399999998, 21.301763), (-157.84722299999999, 21.30175), (-157.84722, 21.301769), (-157.84722, 21.301763), (-157.847195, 21.301772), (-157.847173, 21.301783), (-157.847009, 21.301910999999997), (-157.846912, 21.302061), (-157.84690600000002, 21.301694), (-157.846887, 21.301661), (-157.846812, 21.301513), (-157.84711399999998, 21.301510999999998), (-157.847212, 21.301772)),)",21.301610999999998,-157.84713100000002,34,330
164,276,"(((-156.65415900000002, 21.002263), (-156.653717, 21.00198), (-156.654145, 21.001497), (-156.653459, 21.001872), (-156.654009, 21.001472), (-156.654053, 21.002557999999997), (-156.653473, 21.001869), (-156.653367, 21.001752), (-156.65344199999998, 21.001766), (-156.65415900000002, 21.002263)),)",21.00198,-156.653717,9,175
165,277,"(((-75.163993, 39.952633), (-75.163993, 39.952633), (-75.163993, 39.952633), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.16361500000001, 39.952379), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.163566, 39.952548), (-75.16361500000001, 39.952379), (-75.163993, 39.952633)),)",39.952379,-75.16361500000001,82,792
166,278,"(((-75.164753, 39.954271999999996), (-75.16534200000001, 39.954099), (-75.16534200000001, 39.954099), (-75.16534200000001, 39.954099), (-75.16534200000001, 39.954099), (-75.16534200000001, 39.954099), (-75.16534200000001, 39.954099), (-75.16534200000001, 39.954099), (-75.16534200000001, 39.954099), (-75.16534200000001, 39.954099), (-75.16534200000001, 39.954099), (-75.16534200000001, 39.954099), (-75.16534200000001, 39.954099), (-75.16534200000001, 39.954099), (-75.16534200000001, 39.954099), (-75.16534200000001, 39.954099), (-75.16534200000001, 39.954099), (-75.16534200000001, 39.954099), (-75.16534200000001, 39.954099), (-75.16534200000001, 39.954099), (-75.16534200000001, 39.954099), (-75.16534200000001, 39.954099), (-75.16534200000001, 39.954099), (-75.16534200000001, 39.954099), (-75.164753, 39.954271999999996)),)",39.954099,-75.16534200000001,24,1564
167,281,"(((-118.28832, 34.017083), (-118.28826200000002, 34.017086), (-118.288195, 34.017202000000005), (-118.288328, 34.017305), (-118.28838700000001, 34.01735), (-118.288873, 34.017291), (-118.288867, 34.017288), (-118.28886399999999, 34.017286), (-118.28886399999999, 34.017286), (-118.28886200000001, 34.017283), (-118.28886200000001, 34.017283), (-118.288853, 34.017277), (-118.28884199999999, 34.017269), (-118.288845, 34.017272), (-118.288853, 34.017277), (-118.288839, 34.017269), (-118.28883400000001, 34.017266), (-118.28883700000002, 34.017266), (-118.288831, 34.017263), (-118.288823, 34.017258), (-118.28882800000001, 34.017261), (-118.28881399999999, 34.017252), (-118.288823, 34.017255), (-118.28881200000001, 34.017252), (-118.28881399999999, 34.017252), (-118.28880600000001, 34.017247), (-118.28880600000001, 34.017247), (-118.28880600000001, 34.017247), (-118.288803, 34.017244), (-118.288803, 34.017244), (-118.288795, 34.017238), (-118.288789, 34.017236), (-118.288789, 34.017236), (-118.28878700000001, 34.017233000000004), (-118.288784, 34.01723), (-118.288781, 34.01723), (-118.28877299999999, 34.017224), (-118.288742, 34.017205), (-118.28873899999999, 34.017202000000005), (-118.28873899999999, 34.017202000000005), (-118.28871699999999, 34.017188), (-118.28870900000001, 34.017179999999996), (-118.288692, 34.017171999999995), (-118.288692, 34.017171999999995), (-118.288053, 34.016952), (-118.287898, 34.016872), (-118.287603, 34.017113), (-118.28885600000001, 34.01728), (-118.28886999999999, 34.017288), (-118.28880600000001, 34.017247), (-118.28883700000002, 34.017266), (-118.28877299999999, 34.017222), (-118.28873700000001, 34.017202000000005), (-118.287728, 34.017255), (-118.28881200000001, 34.01725), (-118.28877800000001, 34.017227), (-118.28876399999999, 34.017219), (-118.288292, 34.016872), (-118.288081, 34.016977000000004), (-118.287881, 34.016852), (-118.28871200000002, 34.017183), (-118.28832, 34.017083)),)",34.017171999999995,-118.288692,61,1338
168,284,"(((-118.247973, 34.056402), (-118.24776999999999, 34.056934999999996), (-118.24776999999999, 34.056934999999996), (-118.24776999999999, 34.056934999999996), (-118.24776999999999, 34.056934999999996), (-118.24788799999999, 34.057398), (-118.24788799999999, 34.057398), (-118.24788799999999, 34.057398), (-118.24788799999999, 34.057398), (-118.247619, 34.057718), (-118.24718999999999, 34.058162), (-118.248177, 34.057878), (-118.248177, 34.057878), (-118.248177, 34.057878), (-118.24788799999999, 34.057398), (-118.24788799999999, 34.057398), (-118.24788799999999, 34.057398), (-118.247619, 34.057718), (-118.247973, 34.056402)),)",34.057398,-118.24788799999999,18,240
169,289,"(((103.781576, 1.284091), (103.781661, 1.28349), (103.781147, 1.283061), (103.78183299999999, 1.283318), (103.781576, 1.282889), (103.782606, 1.283147), (103.781747, 1.28349), (103.78123199999999, 1.283404), (103.781661, 1.28349), (103.78123199999999, 1.282889), (103.781147, 1.28349), (103.78183299999999, 1.284091), (103.781747, 1.283748), (103.781576, 1.283833), (103.780546, 1.283318), (103.78140400000001, 1.283404), (103.781661, 1.283662), (103.78149, 1.283061), (103.780546, 1.283919), (103.781318, 1.283833), (103.782005, 1.283233), (103.782005, 1.283404), (103.78140400000001, 1.283662), (103.78149, 1.283404), (103.781318, 1.283662), (103.780975, 1.283576), (103.781318, 1.283404), (103.781576, 1.282975), (103.78183299999999, 1.28349), (103.781576, 1.283318), (103.780889, 1.283318), (103.781661, 1.282632), (103.78071700000001, 1.283318), (103.780889, 1.283576), (103.781147, 1.283748), (103.781747, 1.283233), (103.781061, 1.283576), (103.78123199999999, 1.2840049999999998), (103.78123199999999, 1.283404), (103.78191899999999, 1.283662), (103.780975, 1.283233), (103.781147, 1.282975), (103.782005, 1.283404), (103.78149, 1.283662), (103.78123199999999, 1.283147), (103.78149, 1.283833), (103.78149, 1.283233), (103.780975, 1.283404), (103.781147, 1.2840049999999998), (103.78140400000001, 1.283147), (103.781576, 1.284091)),)",1.283404,103.78140400000001,50,508
170,291,"(((4.402298, 51.91798), (4.402513, 51.917928), (4.402330999999999, 51.917245), (4.402158999999999, 51.917696), (4.401848, 51.917862), (4.4020410000000005, 51.917907), (4.402073000000001, 51.9179), (4.4015580000000005, 51.917775), (4.402298, 51.91798)),)",51.917696,4.402158999999999,8,1910
171,294,"(((-122.460093, 37.77148), (-122.459374, 37.772834), (-122.459374, 37.772834), (-122.459374, 37.772834), (-122.460253, 37.772619), (-122.460253, 37.772619), (-122.460253, 37.772619), (-122.460253, 37.772619), (-122.460093, 37.77148), (-122.459288, 37.772523), (-122.460222, 37.77189600000001), (-122.459996, 37.772405), (-122.460403, 37.772627), (-122.459595, 37.771836), (-122.460288, 37.772609), (-122.460573, 37.772519), (-122.460197, 37.772202), (-122.459374, 37.772834), (-122.459374, 37.772834), (-122.459374, 37.772834), (-122.459374, 37.772834), (-122.459398, 37.772586), (-122.459398, 37.772586), (-122.459398, 37.772586), (-122.459398, 37.772586), (-122.460565, 37.77258), (-122.459288, 37.772523), (-122.459288, 37.772523), (-122.460288, 37.772609), (-122.460288, 37.772609), (-122.460288, 37.772609), (-122.460415, 37.772461), (-122.460415, 37.772461), (-122.460415, 37.772461), (-122.460415, 37.772461), (-122.460415, 37.772461), (-122.460415, 37.772461), (-122.460063, 37.77266), (-122.460286, 37.772597), (-122.460286, 37.772597), (-122.45973899999998, 37.772673), (-122.459288, 37.772523), (-122.460286, 37.772597), (-122.460286, 37.772597), (-122.459288, 37.772523), (-122.45973899999998, 37.772673), (-122.458988, 37.772354), (-122.45931000000002, 37.772563), (-122.45931000000002, 37.772563), (-122.460609, 37.772163), (-122.460189, 37.772349), (-122.460189, 37.772349), (-122.460189, 37.772349), (-122.460189, 37.772349), (-122.460189, 37.772349), (-122.460189, 37.772349), (-122.45929, 37.77251), (-122.45929, 37.77251), (-122.45929, 37.77251), (-122.45929, 37.77251), (-122.460189, 37.772288), (-122.459288, 37.772523), (-122.459288, 37.772523), (-122.459288, 37.772523), (-122.460073, 37.771602), (-122.458773, 37.77175), (-122.460286, 37.772037), (-122.460278, 37.7725), (-122.459353, 37.772614), (-122.459943, 37.772311), (-122.45928, 37.77251), (-122.45928, 37.77251), (-122.45928, 37.77251), (-122.45928, 37.77251), (-122.45928, 37.77251), (-122.45928, 37.77251), (-122.45928, 37.77251), (-122.45928, 37.77251), (-122.45928, 37.77251), (-122.459299, 37.772648), (-122.459321, 37.772538), (-122.459256, 37.772073), (-122.460288, 37.772609), (-122.460288, 37.772609), (-122.459149, 37.772529), (-122.459999, 37.772651), (-122.459696, 37.772724), (-122.459999, 37.772651), (-122.459999, 37.772651), (-122.459999, 37.772651), (-122.459999, 37.772651), (-122.459677, 37.772441), (-122.460265, 37.772334), (-122.460147, 37.771624), (-122.459923, 37.771447), (-122.459374, 37.77254600000001), (-122.460231, 37.7725), (-122.459999, 37.772651), (-122.460684, 37.772261), (-122.460542, 37.772583), (-122.460395, 37.772666), (-122.460395, 37.772666), (-122.460609, 37.77257700000001), (-122.460609, 37.77257700000001), (-122.460609, 37.77257700000001), (-122.460288, 37.772609), (-122.460286, 37.772597), (-122.46058700000002, 37.772572), (-122.45941, 37.77253), (-122.45897, 37.77261), (-122.45942, 37.77248), (-122.460288, 37.772609), (-122.459884, 37.772683), (-122.459884, 37.772683), (-122.45991399999998, 37.772694), (-122.459945, 37.772694), (-122.460412, 37.772675), (-122.460412, 37.772675), (-122.460412, 37.772675), (-122.460367, 37.772688), (-122.460367, 37.772688), (-122.460373, 37.772677), (-122.460389, 37.772675), (-122.459787, 37.77273), (-122.460395, 37.772597), (-122.460395, 37.772597), (-122.460106, 37.772622), (-122.460106, 37.772622), (-122.459884, 37.772572), (-122.460053, 37.772602), (-122.45986200000002, 37.772697), (-122.460289, 37.772622), (-122.459817, 37.772519), (-122.459953, 37.772669), (-122.460175, 37.772705), (-122.460062, 37.772616), (-122.460237, 37.772677), (-122.46035, 37.772544), (-122.460359, 37.772566), (-122.46058700000002, 37.772522), (-122.46058700000002, 37.772522), (-122.46042, 37.772636), (-122.460548, 37.772519), (-122.459943, 37.77266), (-122.459943, 37.77266), (-122.459943, 37.77266), (-122.459677, 37.772441), (-122.460576, 37.772597), (-122.460243, 37.772529), (-122.460234, 37.772605), (-122.460234, 37.772605), (-122.460234, 37.772605), (-122.460234, 37.772605), (-122.460234, 37.772605), (-122.460234, 37.772605), (-122.460256, 37.772605), (-122.460565, 37.77258), (-122.460565, 37.77258), (-122.460565, 37.77258), (-122.460565, 37.77258), (-122.460565, 37.77258), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.460093, 37.77148), (-122.460093, 37.77148), (-122.460093, 37.77148), (-122.460093, 37.77148), (-122.459256, 37.772193), (-122.460222, 37.77189600000001), (-122.46055, 37.772572), (-122.460844, 37.772727), (-122.460288, 37.772609), (-122.459999, 37.772651), (-122.459374, 37.772834), (-122.459374, 37.772834), (-122.459374, 37.772834), (-122.459999, 37.772651), (-122.459211, 37.772485), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459921, 37.7728), (-122.459677, 37.772441), (-122.459677, 37.772441), (-122.460565, 37.77258), (-122.460565, 37.77258), (-122.460565, 37.77258), (-122.460288, 37.772609), (-122.460288, 37.772609), (-122.460123, 37.772288), (-122.459256, 37.772193), (-122.460565, 37.77258), (-122.460684, 37.772261), (-122.460265, 37.772334), (-122.459492, 37.771995), (-122.460565, 37.77258), (-122.460565, 37.77258), (-122.460565, 37.77258), (-122.459677, 37.772441), (-122.459677, 37.772441), (-122.459999, 37.772651), (-122.460409, 37.772563), (-122.460265, 37.772334), (-122.460565, 37.77258), (-122.460684, 37.772261), (-122.460093, 37.77148)),)",37.772602,-122.460053,247,50687
172,295,"(((-72.644284, 41.559754999999996), (-72.644284, 41.559754999999996), (-72.644284, 41.559754999999996), (-72.644284, 41.559754999999996), (-72.644284, 41.559754999999996), (-72.64416700000001, 41.559722), (-72.644284, 41.559754999999996), (-72.64416700000001, 41.559722), (-72.64416700000001, 41.559722), (-72.64416700000001, 41.559722), (-72.64416700000001, 41.559722), (-72.644284, 41.559754999999996), (-72.64416700000001, 41.559722), (-72.64416700000001, 41.559722), (-72.644284, 41.559754999999996), (-72.64416700000001, 41.559722), (-72.644284, 41.559754999999996)),)",41.559754999999996,-72.644284,17,654
173,296,"(((-90.53618399999999, 38.461121999999996), (-90.53618399999999, 38.461121999999996), (-90.53618399999999, 38.461121999999996), (-90.53620500000001, 38.461138), (-90.53620500000001, 38.461138), (-90.53620500000001, 38.461138), (-90.536162, 38.461121999999996), (-90.536162, 38.461121999999996), (-90.536162, 38.461121999999996), (-90.536162, 38.461121999999996), (-90.536162, 38.461121999999996), (-90.536162, 38.461121999999996), (-90.536162, 38.461172), (-90.536162, 38.461172), (-90.536162, 38.461172), (-90.53620500000001, 38.461222), (-90.53620500000001, 38.461222), (-90.536162, 38.461138), (-90.536162, 38.461138), (-90.536162, 38.461138), (-90.53618399999999, 38.461121999999996)),)",38.461138,-90.536162,20,3198
174,297,"(((-89.068309, 17.095797), (-89.068309, 17.095797), (-89.068309, 17.095797), (-89.068309, 17.095797), (-89.068309, 17.095797), (-89.068448, 17.095855), (-89.068448, 17.095855), (-89.068448, 17.095855), (-89.068309, 17.095797)),)",17.095797,-89.068309,8,0
175,305,"(((-111.480331, 33.452588), (-111.480331, 33.452588), (-111.480326, 33.452575), (-111.480326, 33.452575), (-111.480298, 33.452619), (-111.480298, 33.452619), (-111.480298, 33.452619), (-111.480298, 33.452619), (-111.480248, 33.452627), (-111.47997, 33.452327000000004), (-111.47998700000001, 33.452363), (-111.479978, 33.452335999999995), (-111.479995, 33.452346999999996), (-111.480331, 33.452588)),)",33.452627,-111.480248,13,59
176,306,"(((-80.213123, 26.494844), (-80.213123, 26.494844), (-80.213164, 26.494697), (-80.213148, 26.493519), (-80.213103, 26.493536), (-80.213103, 26.493536), (-80.213087, 26.493496999999998), (-80.213092, 26.493391), (-80.213092, 26.493391), (-80.21315, 26.493233), (-80.213045, 26.493185999999998), (-80.213095, 26.492746999999998), (-80.213095, 26.492746999999998), (-80.213103, 26.492886), (-80.21310600000001, 26.493994), (-80.21310600000001, 26.493994), (-80.21310600000001, 26.493994), (-80.21311999999999, 26.494246999999998), (-80.21311999999999, 26.494246999999998), (-80.213123, 26.494844)),)",26.493536,-80.213103,19,732
177,307,"(((-80.213089, 26.489946999999997), (-80.213089, 26.489838), (-80.213073, 26.489863), (-80.213073, 26.489863), (-80.21307, 26.489835999999997), (-80.21306700000001, 26.489829999999998), (-80.213064, 26.489844), (-80.21305100000001, 26.489844), (-80.2131, 26.489735999999997), (-80.213034, 26.489794), (-80.213114, 26.489729999999998), (-80.213064, 26.489702), (-80.213195, 26.489535999999998), (-80.212967, 26.488977000000002), (-80.212967, 26.488977000000002), (-80.212967, 26.488977000000002), (-80.213081, 26.489063), (-80.213053, 26.489046999999996), (-80.213039, 26.489046999999996), (-80.213045, 26.488852), (-80.213045, 26.488852), (-80.213045, 26.488852), (-80.213078, 26.488558), (-80.213078, 26.488558), (-80.213084, 26.488352000000003), (-80.213081, 26.488225), (-80.2131, 26.488186), (-80.21293399999999, 26.488177), (-80.213075, 26.488321999999997), (-80.213084, 26.488877000000002), (-80.213084, 26.488877000000002), (-80.21305100000001, 26.488771999999997), (-80.21302299999999, 26.488627), (-80.21305100000001, 26.488660999999997), (-80.213062, 26.488663), (-80.213062, 26.488663), (-80.213048, 26.488963000000002), (-80.213045, 26.488791), (-80.21302800000001, 26.488721999999996), (-80.213048, 26.488963000000002), (-80.213048, 26.488963000000002), (-80.21302299999999, 26.488627), (-80.21302299999999, 26.488627), (-80.213009, 26.488658), (-80.213039, 26.488660999999997), (-80.213042, 26.488738), (-80.213048, 26.488963000000002), (-80.213089, 26.489946999999997)),)",26.489046999999996,-80.213053,47,631
178,308,"(((-1.68137, 52.422658), (-1.6813639999999999, 52.422661), (-1.681831, 52.422858000000005), (-1.68197, 52.422927), (-1.68197, 52.422927), (-1.6820979999999999, 52.422936), (-1.68235, 52.422836), (-1.6821560000000002, 52.422791), (-1.68137, 52.422658)),)",52.422858000000005,-1.681831,8,191
179,309,"(((-1.682295, 52.421394), (-1.682264, 52.421288), (-1.6822139999999999, 52.421027), (-1.6823169999999998, 52.421222), (-1.6824310000000002, 52.421265999999996), (-1.6824310000000002, 52.421265999999996), (-1.6826029999999998, 52.421336), (-1.6828869999999998, 52.420988), (-1.6817060000000001, 52.421524), (-1.682295, 52.421394)),)",52.421222,-1.6823169999999998,9,238
180,310,"(((-117.113359, 33.893577), (-117.11336999999999, 33.893588), (-117.113603, 33.894158000000004), (-117.113478, 33.894121999999996), (-117.113473, 33.894127000000005), (-117.11350300000001, 33.894127000000005), (-117.113573, 33.894188), (-117.113478, 33.894144), (-117.113359, 33.893577)),)",33.894121999999996,-117.113478,8,23
181,311,"(((103.725736, 1.444719), (103.725736, 1.444719), (103.725736, 1.444719), (103.725736, 1.444719), (103.725736, 1.444719), (103.725736, 1.444719), (103.725502, 1.444177), (103.725502, 1.444175), (103.725736, 1.444719)),)",1.444719,103.725736,8,246
182,313,"(((-2.305598, 57.146555000000006), (-2.305598, 57.146555000000006), (-2.305575, 57.146566), (-2.305575, 57.146566), (-2.305617, 57.14658000000001), (-2.305606, 57.14658000000001), (-2.305606, 57.14658000000001), (-2.305606, 57.14658000000001), (-2.305598, 57.146555000000006)),)",57.14658000000001,-2.305606,8,1197
183,314,"(((25.122044, 61.20431899999999), (25.122061, 61.204338), (25.122063, 61.204313), (25.122161, 61.204361), (25.122022, 61.204232999999995), (25.122097, 61.20425), (25.121972, 61.204283), (25.122135999999998, 61.204327), (25.121919000000002, 61.20435500000001), (25.122044, 61.20431899999999)),)",61.204313,25.122063,9,25
184,315,"(((10.205599000000001, 56.151516), (10.205599000000001, 56.151516), (10.205599000000001, 56.151516), (10.205599000000001, 56.151516), (10.205219, 56.151455000000006), (10.205677, 56.151486), (10.20603, 56.15165), (10.205677, 56.151486), (10.205219, 56.151455000000006), (10.205677, 56.151486), (10.205677, 56.151486), (10.20603, 56.15165), (10.20603, 56.15165), (10.20603, 56.15165), (10.20603, 56.15165), (10.20603, 56.15165), (10.20603, 56.15165), (10.20603, 56.15165), (10.20603, 56.15165), (10.20603, 56.15165), (10.20603, 56.15165), (10.20603, 56.15165), (10.20603, 56.15165), (10.20603, 56.15165), (10.205599000000001, 56.151516)),)",56.15165,10.20603,24,4
185,318,"(((121.38686100000001, 31.203144), (121.386816, 31.203102), (121.387125, 31.203044000000002), (121.386816, 31.203102), (121.38653300000001, 31.203152000000003), (121.387025, 31.203052000000003), (121.38681299999999, 31.203138), (121.38681899999999, 31.203133), (121.3868, 31.203111), (121.386747, 31.203141), (121.386808, 31.203044000000002), (121.386822, 31.203044000000002), (121.38681299999999, 31.203138), (121.38681299999999, 31.203138), (121.38674099999999, 31.203146999999998), (121.38686899999999, 31.203144), (121.386927, 31.203129999999998), (121.386816, 31.203133), (121.38686100000001, 31.203144)),)",31.203102,121.386816,18,4
186,321,"(((-3.6164199999999997, 40.468911), (-3.616703, 40.469013000000004), (-3.616628, 40.468961), (-3.6167059999999998, 40.468394), (-3.616337, 40.469069), (-3.616337, 40.469069), (-3.616337, 40.469069), (-3.6164730000000005, 40.468971999999994), (-3.6164089999999995, 40.469021999999995), (-3.6164199999999997, 40.468911)),)",40.468971999999994,-3.6164730000000005,9,20
187,325,"(((-81.971739, 36.714529999999996), (-81.971739, 36.714529999999996), (-81.97175, 36.714533), (-81.97175, 36.714533), (-81.97175, 36.714533), (-81.97175, 36.714533), (-81.97175, 36.714533), (-81.97175, 36.714533), (-81.971739, 36.714529999999996)),)",36.714533,-81.97175,8,288
188,329,"(((-95.840992, 33.137802), (-95.840992, 33.137802), (-95.840992, 33.137802), (-95.840992, 33.137802), (-95.840992, 33.137802), (-95.840992, 33.137802), (-95.840992, 33.137802), (-95.840992, 33.137802), (-95.840992, 33.137802), (-95.840992, 33.137802), (-95.840992, 33.137802), (-95.840992, 33.137802), (-95.840992, 33.137802), (-95.840992, 33.137802), (-95.840992, 33.137802), (-95.84095, 33.137874), (-95.84095, 33.137874), (-95.84095, 33.137874), (-95.84095, 33.137874), (-95.84095, 33.137874), (-95.84095, 33.137874), (-95.84095, 33.137874), (-95.84095, 33.137874), (-95.840907, 33.137802), (-95.840907, 33.137802), (-95.840907, 33.137802), (-95.840907, 33.137802), (-95.840992, 33.137802)),)",33.137802,-95.840992,28,15481
189,332,"(((142.478297, 43.768316), (142.478302, 43.768229999999996), (142.478302, 43.768227), (142.47831100000002, 43.768227), (142.47831599999998, 43.768225), (142.478319, 43.768221999999994), (142.47831100000002, 43.768211), (142.478425, 43.7683), (142.47834699999999, 43.76825), (142.478322, 43.768208), (142.4783, 43.76818), (142.4783, 43.768183), (142.4783, 43.768190999999995), (142.4783, 43.768190999999995), (142.4783, 43.768190999999995), (142.478308, 43.768186), (142.478327, 43.768177), (142.478327, 43.768172), (142.478327, 43.768172), (142.478327, 43.768169), (142.478325, 43.768166), (142.478322, 43.768163), (142.478322, 43.768163), (142.478322, 43.768163), (142.4783, 43.768161), (142.4783, 43.768161), (142.4783, 43.768158), (142.4783, 43.768155), (142.4783, 43.768166), (142.4783, 43.768166), (142.4783, 43.768163), (142.4783, 43.768161), (142.4783, 43.768161), (142.4783, 43.768152), (142.4783, 43.768152), (142.4783, 43.76815), (142.478308, 43.768144), (142.478308, 43.768144), (142.47831100000002, 43.768144), (142.478319, 43.768147), (142.478372, 43.768155), (142.478427, 43.768011), (142.478325, 43.768166), (142.47831100000002, 43.768144), (142.478322, 43.768208), (142.4783, 43.768161), (142.4783, 43.768163), (142.4783, 43.768161), (142.4783, 43.768152), (142.4783, 43.768152), (142.47831299999999, 43.768144), (142.47831299999999, 43.768144), (142.478297, 43.768316)),)",43.768177,142.478327,52,10
190,333,"(((142.47913799999998, 43.769108), (142.479177, 43.769135999999996), (142.4792, 43.769152000000005), (142.47948, 43.769138), (142.47948, 43.769138), (142.47948, 43.769138), (142.47948, 43.769138), (142.47948, 43.769138), (142.47948, 43.769138), (142.47948, 43.769138), (142.479413, 43.7679), (142.479302, 43.768563), (142.47913799999998, 43.769108)),)",43.769138,142.47948,12,2
191,334,"(((44.452541, 42.494033), (44.452061, 42.494054999999996), (44.452086, 42.494061), (44.452052, 42.49405), (44.452383000000005, 42.493561), (44.452313000000004, 42.4936), (44.452338, 42.493602), (44.452383000000005, 42.49355), (44.452383000000005, 42.49355), (44.452383000000005, 42.49355), (44.452541, 42.494033)),)",42.4936,44.452313000000004,10,0
192,335,"(((44.453140999999995, 42.492525), (44.453140999999995, 42.492525), (44.452808000000005, 42.4923), (44.452669, 42.492297), (44.452521999999995, 42.492375), (44.452541, 42.492366), (44.452533, 42.492369000000004), (44.452533, 42.492377000000005), (44.452533, 42.492377000000005), (44.452533, 42.492377000000005), (44.452533, 42.492377000000005), (44.452713, 42.492290999999994), (44.453140999999995, 42.492525)),)",42.492297,44.452669,12,0
193,337,"(((-71.076975, 42.349575), (-71.076975, 42.349575), (-71.077128, 42.349872), (-71.07709799999999, 42.3504), (-71.07750899999999, 42.34888), (-71.07768399999999, 42.349989), (-71.077223, 42.349444), (-71.077292, 42.349433000000005), (-71.07768399999999, 42.349989), (-71.076975, 42.349575)),)",42.349872,-71.077128,9,59
